key,length[m],transformation,mean_error,std_error
valid,80.0,none,2.252237464183469,0
valid,16.0,none,1.740063767154557,0
valid,3.0,none,2.4234586322496128,0
valid,2.0,none,3.254628679850974,0
valid,8.0,none,1.7233826858757757,0
valid,0.0,none,3.6065396377165064,0
valid,0.0,none,3.628259105539389,0
valid,32.0,none,1.7090829811642276,0
valid,44.0,none,2.04646855989765,0
valid,80.0,none,2.261275337096062,0
valid,36.0,none,1.8041360962423818,0
valid,32.0,none,1.6791315012618784,0
valid,44.0,none,2.1196958449279726,0
valid,5.0,none,1.8225281086591318,0
valid,36.0,none,1.9870706079227172,0
valid,36.0,none,1.837321251091302,0
valid,200.0,none,3.347917152119366,0
valid,24.0,none,1.8534049162300883,0
valid,10.0,none,1.6737337233760226,0
valid,40.0,none,1.8742026812823291,0
valid,96.0,none,2.642662063818019,0
valid,48.0,none,1.907374287601537,0
valid,28.0,none,1.933097296366794,0
valid,64.0,none,2.2436318456313606,0
valid,6.0,none,1.7530490042265494,0
valid,40.0,none,1.84450544249827,0
valid,3.0,none,2.592626288931279,0
valid,4.0,none,1.810635241971476,0
valid,128.0,none,5.05729747257552,0
valid,0.0,none,3.6670787767829562,0
valid,8.0,none,1.7790874937108063,0
valid,200.0,none,3.7193635927306032,0
valid,28.0,none,1.6279196905870394,0
valid,6.0,none,1.7661193347583934,0
valid,6.0,none,1.7527536706441793,0
valid,10.0,none,1.6707652386619114,0
valid,5.0,none,1.8739797594199417,0
valid,2.0,none,3.32099822432161,0
valid,12.0,none,1.703777019366472,0
valid,3.0,none,2.4396016159888267,0
valid,64.0,none,2.0583641286463292,0
valid,24.0,none,1.8583902518536324,0
valid,36.0,none,1.7623981833104128,0
valid,20.0,none,2.2565980557545835,0
valid,96.0,none,2.627169056427883,0
valid,128.0,none,5.014401654093485,0
valid,5.0,none,1.7523014039762947,0
