key,length[m],transformation,mean_error,std_error
valid,28.0,exponential,2.04173961396734,0
valid,0.0,exponential,4.907369135374167,0
valid,6.0,exponential,1.9788521198509215,0
valid,5.0,exponential,1.9528521023595746,0
valid,128.0,exponential,5.335308334355313,0
valid,8.0,exponential,2.0371841559199484,0
valid,12.0,exponential,2.1143244674627018,0
valid,0.0,exponential,4.55355698259963,0
valid,32.0,exponential,2.155712707036791,0
valid,20.0,exponential,2.016914815421244,0
valid,36.0,exponential,1.9676968540965578,0
valid,2.0,exponential,3.718687641300314,0
valid,48.0,exponential,1.9938584016218117,0
valid,10.0,exponential,2.07204989263125,0
valid,2.0,exponential,3.7001098172897686,0
valid,64.0,exponential,2.4511053413368957,0
valid,3.0,exponential,2.059694993067491,0
valid,12.0,exponential,1.8354989773307413,0
valid,36.0,exponential,1.9586444013343398,0
valid,128.0,exponential,5.244503137336379,0
valid,2.0,exponential,3.707409481140394,0
valid,16.0,exponential,2.223690130445596,0
valid,3.0,exponential,1.982455529189555,0
valid,0.0,exponential,4.29278106080219,0
valid,4.0,exponential,1.885714748086074,0
valid,6.0,exponential,1.82667802965698,0
valid,128.0,exponential,5.343552175474495,0
valid,24.0,exponential,2.015200932392888,0
valid,3.0,exponential,2.0880491822811464,0
valid,48.0,exponential,2.1616425069149856,0
valid,12.0,exponential,1.9993721773990545,0
valid,64.0,exponential,2.4255260288262153,0
valid,0.0,exponential,4.350177385049702,0
valid,128.0,exponential,5.4152926042853915,0
valid,20.0,exponential,2.0125595258149613,0
valid,32.0,exponential,2.1252063021848784,0
valid,112.0,exponential,4.240438322311513,0
valid,44.0,exponential,2.283752468761683,0
valid,4.0,exponential,1.9035873193557573,0
valid,40.0,exponential,2.085983137236618,0
valid,112.0,exponential,3.699974683870949,0
valid,80.0,exponential,2.414800036709369,0
valid,10.0,exponential,1.9013242220697537,0
valid,32.0,exponential,1.800040505806591,0
valid,16.0,exponential,1.9656765590608025,0
valid,4.0,exponential,1.9250724475607022,0
valid,80.0,exponential,2.355220358485201,0
valid,16.0,exponential,2.1685363304567677,0
valid,3.0,exponential,1.9386117894702006,0
valid,2.0,exponential,3.642687830284325,0
valid,8.0,exponential,1.854595902127079,0
valid,0.0,exponential,4.330801424002171,0
valid,0.0,exponential,4.322169081024564,0
valid,112.0,exponential,3.859394284397839,0
valid,112.0,exponential,4.21616010712699,0
valid,32.0,exponential,1.9553049177125301,0
valid,44.0,exponential,2.353834059825073,0
valid,80.0,exponential,2.362057073979343,0
valid,36.0,exponential,2.253723147552675,0
valid,32.0,exponential,1.9847536093483593,0
valid,44.0,exponential,2.243094438681808,0
valid,5.0,exponential,1.9469000678006174,0
valid,36.0,exponential,2.0742898764926023,0
valid,36.0,exponential,2.1016008560041306,0
valid,200.0,exponential,3.476110624286871,0
valid,24.0,exponential,2.450406393972209,0
valid,10.0,exponential,2.0233907489614498,0
valid,40.0,exponential,2.040633107870527,0
valid,112.0,exponential,3.855837837172433,0
valid,96.0,exponential,2.6682431085394223,0
valid,112.0,exponential,3.8776356896312127,0
valid,48.0,exponential,1.9993663576467404,0
valid,28.0,exponential,1.7531350698643624,0
valid,64.0,exponential,2.4919444967624824,0
valid,6.0,exponential,1.9625790172026236,0
valid,40.0,exponential,2.0413653677231616,0
valid,3.0,exponential,2.0117081635542946,0
valid,4.0,exponential,1.928515794942875,0
valid,128.0,exponential,5.232047639417269,0
valid,0.0,exponential,4.190344527928889,0
valid,8.0,exponential,1.854496259082001,0
valid,200.0,exponential,3.5135515512735154,0
valid,28.0,exponential,1.8836339579353636,0
valid,6.0,exponential,1.9654525845435762,0
valid,6.0,exponential,1.9469256143704454,0
valid,10.0,exponential,2.0272134024244735,0
valid,112.0,exponential,4.199533413726917,0
valid,5.0,exponential,2.2076913106545373,0
valid,2.0,exponential,3.720964111901418,0
valid,12.0,exponential,2.014155136238707,0
valid,3.0,exponential,1.986346398854781,0
valid,64.0,exponential,2.638236530249914,0
valid,24.0,exponential,2.0659292286865765,0
valid,36.0,exponential,2.0646761794304505,0
valid,20.0,exponential,1.931731631454862,0
valid,96.0,exponential,2.668203899622843,0
valid,128.0,exponential,5.14653545024167,0
valid,5.0,exponential,2.021760595580865,0
