key,length[m],transformation,mean_error,std_error
valid,250.0,none,1.304582549360833,0
valid,36.0,none,1.440742864650532,0
valid,44.0,none,1.281748387207562,0
valid,160.0,none,1.58936050167709,0
valid,300.0,none,1.4029837190195706,0
valid,44.0,none,1.276210603726948,0
valid,48.0,none,1.4211404908497522,0
valid,300.0,none,1.434775172153885,0
valid,200.0,none,1.2229667280312098,0
valid,80.0,none,1.269717454217844,0
valid,250.0,none,1.3600780098420056,0
valid,160.0,none,1.3769289204222979,0
valid,200.0,none,1.3222679216820463,0
valid,200.0,none,1.3042621565051236,0
valid,44.0,none,1.3223406267942153,0
valid,112.0,none,1.2575221545894855,0
valid,36.0,none,1.490704407361325,0
valid,96.0,none,1.2845121627284954,0
valid,96.0,none,1.246527043063505,0
valid,44.0,none,1.4587840128083287,0
valid,200.0,none,1.2991973982206557,0
valid,48.0,none,1.2957960174714958,0
valid,160.0,none,1.2682477496320952,0
valid,200.0,none,1.276424880835627,0
valid,64.0,none,1.2240306006233708,0
valid,300.0,none,1.3852860592070584,0
valid,96.0,none,1.2032241097683516,0
valid,300.0,none,1.373856922835159,0
valid,80.0,none,1.4280417100665865,0
valid,128.0,none,1.2465229422883688,0
valid,48.0,none,1.3513256825258857,0
valid,96.0,none,1.2190706258142672,0
valid,250.0,none,1.4528561705400809,0
valid,64.0,none,1.1789813667661793,0
valid,250.0,none,1.3220583066599358,0
valid,64.0,none,1.195803551400394,0
valid,250.0,none,1.418781520400479,0
valid,80.0,none,1.2515788522867446,0
valid,96.0,none,1.1735853889246177,0
valid,160.0,none,1.193137507064643,0
valid,80.0,none,1.2843289309166426,0
valid,128.0,none,1.2102009436830372,0
valid,0.0,none,2.3036339764474385,0
valid,0.0,none,2.2161779467702862,0
valid,0.0,none,2.8724306109744857,0
valid,48.0,none,1.2429029413525656,0
valid,300.0,none,1.5310923450662126,0
valid,64.0,none,1.1863091933067007,0
valid,128.0,none,1.1905950265935856,0
valid,250.0,none,1.341211946786499,0
valid,160.0,none,1.2708606546637282,0
valid,0.0,none,3.1641693666948165,0
valid,128.0,none,1.1670580754529056,0
valid,48.0,none,1.3506317228919553,0
valid,64.0,none,1.2135539983579102,0
valid,0.0,none,2.4977261181553,0
valid,112.0,none,1.2487708945967275,0
valid,300.0,none,1.476956163140183,0
valid,44.0,none,1.2372071641060052,0
valid,112.0,none,1.2184218553401174,0
valid,80.0,none,1.285426007877103,0
valid,80.0,none,1.3770061931946045,0
valid,112.0,none,1.2052683290741784,0
valid,112.0,none,1.1903858732689898,0
valid,36.0,none,1.425665935335109,0
valid,160.0,none,1.2464634805702812,0
valid,44.0,none,1.3067304088755216,0
valid,36.0,none,1.432598279476492,0
valid,36.0,none,1.3381430837400212,0
valid,48.0,none,1.2410968224651746,0
valid,40.0,none,1.3991000490912993,0
valid,128.0,none,1.1642984542837924,0
valid,0.0,none,2.370446309321892,0
valid,200.0,none,1.3773524084982611,0
valid,112.0,none,1.2354831887069313,0
valid,64.0,none,1.1763912161699621,0
valid,36.0,none,1.382646495668439,0
valid,96.0,none,1.2486216016101672,0
valid,128.0,none,1.160406598822917,0
